id,category,text_,subjective_claim_count,objective_claim_count,experiential_detail_claim_count,positive_affect_claim_count,negative_affect_claim_count,uncertain_claim_count,category_specific_claim_count,text_sentiment
3859.0,Electronics_5,"Perfect little sleeve for my tablet. Slides in easily even with the cover on, and the color is super fun.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
3860.0,Electronics_5,"I'm really impressed by the side water bottle holder, it's stretchy enough to fit my big 32oz bottle without it ever slipping out, even on bumpy sidewalks. Super convenient.",1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
3861.0,Electronics_5,"Box showed up in perfect shape and way faster than I expected. The packaging was solid, no dents or loose parts. Plugged it in and it fired right up, easy setup, strong signal right out of the gate. Super solid first impression.",1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0
3862.0,Electronics_5,"I've been using this USB drive to turn an old laptop into a Chromebook for my middle schooler, and after six months of daily homework and video calls, it's held up perfectly. No lag, no corrupted files, just smooth booting every single time. The casing still looks new even though it's been yanked out of backpacks and bounced around in drawers. Honestly, I expected some wear by now, but it's tough as nails and still loads Chrome OS fast. Saved me from buying a whole new device.",2.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0
3863.0,Electronics_5,"I used these to nail some rg-6 coaxial cable to the wall and keep it out of the way. There's a bit of space, so maybe a 6 mm cable clip would've been a better option for the cable I'm using. But I couldn't beat the price, and it works well enough. Can't complain.",2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3864.0,Electronics_5,"For the price, it's surprisingly reliable and gets the job done.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3865.0,Electronics_5,"I was nervous going this big for our living room, but it's been a total game changer for family movie nights. The colors are rich right out of the box, and I barely touched the settings. Setup took two of us, but the slim profile helps it sit surprisingly close to the wall, which my wife loves. Gaming on this thing is incredible too, my son says the motion handling makes his racing games feel real. If you've got a medium to large open-concept space, I'd absolutely recommend this. It's perfect for sports fans or anyone who hosts watch parties. Even daytime viewing holds up well with our bright windows. Honestly, no regrets.",6.0,3.0,5.0,4.0,0.0,0.0,3.0,2.0
3866.0,Electronics_5,"I bought this tablet to replace my wife's old one after our toddler knocked it off the counter. For basic browsing and checking email it's fine, but the screen really lets it down. I wasn't expecting iPad-level sharpness at this price, but text looks a little soft and videos don't have the clarity I was hoping for. The camera is pretty rough too, outdoor shots are passable, but anything indoors comes out noisy and washed out. She mostly uses it for recipes and Facebook, so it gets the job done, but I'd say the display and camera quality are a noticeable step below what the product photos suggest. It's okay for light use, just temper your expectations.",5.0,4.0,3.0,1.0,4.0,0.0,5.0,0.0
3867.0,Electronics_5,Stable and sturdy. Just what I needed. The umbrella clamps securely and the socket swivels easily and locks nicely. I recommend it.,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0
3868.0,Electronics_5,"I grabbed this to hide the mess of cords from my new setup, and for the cost it's a steal. The included cutout guide made marking the drywall dead simple. Feels sturdy once mounted, looks clean, and saved me from hiring someone. Honestly couldn't be happier with how tidy everything turned out.",3.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0
3869.0,Electronics_5,"Fits snug in most USB slots but it's a little sluggish with big video transfers. The bracelet clip is super cute though, and it's ideal for students or anyone who wants quick, portable backup on the go.",2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3870.0,Electronics_5,"Dell laptops are not as evil as the 3 lower comments make them seem. It takes some basic user knowledge to get accustomed with the product. There is no need to 'knock' Dell down because of a bad user experience. Blue screens are usually caused by bad programming or writing of software. Blue screens have codes that say ""error: xxx"" where XXX is the name and code of the problem. MOST bluescreens are MEMORY PARITY problems -- bad programming of software. Dell not responding to customer issues is absurd. I have never had that experience in the 15 years I've been contacting Dell for any situation. My suggestion to people who have ""so much trouble"" is to figure out why others do not. You may not realize that installing and uninstalling through the Windows installer is the proper way to install. Installing through each individual programs installer is WRONG. This advice will fix 9% of problems out there dealing with ""my laptop is slow now!""",3.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0
3871.0,Electronics_5,LOVE this back pack. I've already recommended to a friend and he's bought one too! Really like this setup!,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
3872.0,Electronics_5,"For the cost, I wasn't expecting much but it's held up great. Feels sturdy and the bright jacket makes it hard to lose.",2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3873.0,Electronics_5,"Nice product that will add a lot of production value. Only complaint is that the wheels came with the manufacturing ring still around it. You will need to sand the ""extra"" rubber down",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3874.0,Electronics_5,surprised these are still around. Glad to have gotten it,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3875.0,Electronics_5,Son loves the thing carries it around with him. Loud lots of bass has it paired to iPhone and Samsung tablet. Uses it to charge his phone on car trips. Very good quality and excellent sound,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0
3876.0,Electronics_5,"For what I paid, these speakers are an absolute steal. Clear highs and solid bass without distortion. Honestly shocked at the quality, makes my daily drive so much better. Totally worth it.",3.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0
3877.0,Electronics_5,This mouse is helping me write this review as I speak. Works great. The scroll button is the opposite of a normal windows computer though. That always screws me up. But overall its flawless and works several months on a set of batteries.,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0
3878.0,Electronics_5,"Poor installation, did not apply well. Lots of bubbles all throughout the screen. I ordered another product from a different company and had to just take this one off and throw it away. Just skip it and buy a different one, I recommend Coolreall",2.0,2.0,1.0,1.0,2.0,0.0,2.0,-2.0
3879.0,Electronics_5,"It's as simply as it gets, and an excellent choice in a portable lapdesk. Appealing in every way. The thin (about 0.5"") and light design (my postal scale weighs it in at 1lb 13oz) makes it a perfect companion to your notebook carrier or bag. A highly confident no-skid surface has a rubberized feel, and your computer is very secure. The cool slide out mouse pad/tray is firm and does not move with use. The pad is exceptional for traction or laser. I currently have two testable units.. a 15""+ PC and 8""+ netbook. It's great for both, but the larger proves that this desk is the perfect fit as it is invisible once placed. Usage appeal for me is, ironically, in bed. I have bought several options for bed use in the past, but always found them to be cumbersome or difficult to move etc. And god forbid you had to get up quickly. With this desk, you simply move your computer instead of having to move one then the other. Then there is car use. No more lugging something to avoid burning your legs. A simple take-along and it slides right under the seat. I have not used it for travel or airplane, but I see this as a great option if needed. My PC is getting ""older"" and I feel it gets hotter than it should at times, but this is a great remedy. The hollow core keeps it cooler and safer. When not in use, I store it easily on my bookshelf, and it takes no room.",6.0,10.0,6.0,5.0,1.0,1.0,8.0,2.0
3880.0,Electronics_5,"Arrived two days early in solid, no-nonsense packaging, no dents, no drama. Pulled it out, plugged it in, and it just worked. Feels sturdy, not cheap. Honestly, for what I paid, I expected way less. First impression is this thing punches above its weight. Super happy right out of the box.",4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0
3881.0,Electronics_5,"Have had this camera since March, and I love it. I had a Digital Elph before this, so I was a little spoiled by how tiny they are and how easily they fit into a pocketbook, but this one can fit, too... just a little bulkier because of the ""hump"" for the batteries. It takes clear pictures and video, has withstood my dropping it, and does a good job of focusing on faces. Two negatives: first, the lag between photos can be unbearable, particularly when the flash has been discharged. I tried taking pictures in a theatre and had to wait literally about 30 seconds in between shots... which is terrible when you're trying to capture something as it's happening! When I loaned the camera to someone, she told me, ""I'd return it if I were you. I have no idea how you stand that."" Thing is, I love just about everything else about it. If I had the money, I'd buy a different camera to use indoors and keep this one for the outdoors/good lighting shots. The other negative is that it really isn't great with red eyes. My whole family is prone to red eyes, and haven't yet found a camera that reliably fixes that problem. I'm still a fan.",6.0,5.0,5.0,3.0,3.0,0.0,6.0,1.0
3882.0,Electronics_5,"Good product for the cost. Good sound quality, folds easily and can be used a variety of settings.",1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0
3883.0,Electronics_5,Love this camera. Bought for my 8 Year old and she loves it.. light weight good quality. I have always been a Sony fan...,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
3884.0,Electronics_5,"For the money,I've never had better sound,perfect for my ears-Kevin",2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
3885.0,Electronics_5,"I bought this mainly as an emergency television for power outages. Works great. The batteries that came with it are awful, two different unique batteries, expensive to replace and one went bad fairly quickly (it would not hold a charge and it swelled up, popping the cover off of the battery compartment). I bought the docking station and use Eneloop rechargeable batteries in it. Out of the package, the rechargeables ran the TV for 2 hours and 15 minutes. The batteries tend to last longer after they have been charged the first time.",1.0,5.0,3.0,1.0,2.0,0.0,4.0,0.0
3886.0,Electronics_5,"I picked this up hoping to simplify my living room setup, and it absolutely delivered. Paired it with a 55-inch Samsung and had everything running in under ten minutes. The wireless connection to the subwoofer was rock solid right out of the gate, no fiddling with settings or re-syncing. Dialogue comes through crisp and clear, and there's enough low-end punch to make action movies feel immersive without rattling the walls. Streaming music over Bluetooth is seamless too, and the sound stays balanced even at higher volumes. For a compact system at this price point, the overall experience has been way better than expected. It just works, and it sounds great doing it.",3.0,5.0,3.0,3.0,0.0,0.0,5.0,2.0
3887.0,Electronics_5,after geting mine the unit fell off the ring it was atached to as a little swing pressure on the unit caused the 2 halfs to spread thus leting the atached ring fall out. the first time it did it on my driveway and i did not find it till after I ran over it about 4 times I fixed it by using some super glue to make sure the two halfs no longer spread and it working fine to this day but I also suffer from the week latching when it is extended but that a dealable issue for me as all you have to do is keep for finger on the button. update apr 2012 7 years later works just like new after seven years in fact the only problem is it gotten so small in size as 512 does not cut it anymore,2.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0
3888.0,Electronics_5,"son bien soportan aproximadamente 6 horas de uso, lo unico tienen a calentar las orejas, y si te gustan con full bajo son para ti por eso le doy 4 de 5 me gustan mas los sonidos agudos.",2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3889.0,Electronics_5,"OK, they're couplers. They have one function, to join 2 cables that end in male RCA jacks. They do it. The fit is snug and the contact is positive. The color coding is a convenience that's nice to have. Red for right, eh.",1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0
3890.0,Electronics_5,"This cable technically works for charging and data, but the stiffness is a dealbreaker for me. It's so inflexible that it barely bends, making it awkward to route on my desk without pushing things around. The oversized connector housing is another headache, it won't seat properly with any of my cases, and I'm not about to remove protection just to plug in. If you need a rugged, heavy-duty cable for a workshop, maybe it's fine, but for everyday phone use it's just impractical. Two stars because it does function, barely.",4.0,3.0,2.0,0.0,3.0,0.0,3.0,-1.0
3891.0,Electronics_5,"For under ten bucks this little adapter does exactly what it promises, no fuss and solid build.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3892.0,Electronics_5,"I couldn't stream content off of the device to anything. I gave up shortly after I got it and sent it back. Not worth the money, the app and device just 'aren't' there.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.0
3893.0,Electronics_5,Bought these for my elderly dad and he can finally hear the TV clearly without blasting the volume.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3894.0,Electronics_5,A compact adapter that converts a USB C to a USB A. These very thin laptops are too small for an optical drive. Mine has two USB A ports and a USB C port. The BluRay drive requires BOTH of the USB A ports to function. Another lack on the laptop brcause of dimensions is there is no Ethernet port. My Ethernet adapter is USB A. I use the Aukey adapter to connect the Ethernet adapter to the USB C port. Next I will find out whether a USB multiple output block will run satisfactorily with several USB devices connected.,1.0,6.0,3.0,0.0,0.0,1.0,6.0,0.0
3895.0,Electronics_5,"Fits snug, looks sleek, and saved me a screen repair for cheap.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3896.0,Electronics_5,Was excited to try this out but the image quality is just a blurry mess. Total letdown for the price.,2.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0
3897.0,Electronics_5,"Got this adapter for my Surface Pro 4 about four months ago and it's held up surprisingly well. I toss it in my bag daily and it's taken a few drops without any scuffs or connection issues. The side-mounted design keeps things balanced on my lap, way better than the bulky rear-attached ones. Ports still feel snug, no wiggling or disconnects even after heavy use. I pop it off constantly when switching to tablet mode and the mechanism hasn't loosened at all. Definitely a solid little workhorse that's made my SP4 way more versatile without adding bulk.",1.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0
3898.0,Electronics_5,"Works fine with my tablet, but constant dropouts on my son's phone. Only get it for older devices.",0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
3899.0,Electronics_5,"For the money, I wasn't expecting much, but it's solid and super handy around the house.",2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3900.0,Electronics_5,"Having bought a new case, i got a whole bunch of fans to go with it. despite them being able to be used with out a fan control, i decided to get one, because i realized that the fans can be quite loud. so i got this. definitely worth the $20 or so i paid for it. it installed like a breeze (note that it'll fit into a slot that a normal sized CD/DVD drive would fit into). It can control up to 5 fans and it'll vary speed and in the case of my fans brightness of the LEDs. When the fans (5 of them) are full blast, it can get pretty loud. i usually don't turn them up to full blast unless doing something strenuous to my computer like playing games doing some data analysis of huge data sets. overall good and worth the investment for a more customized computer. probably not very useful if you have 1 fan.",3.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0
3901.0,Electronics_5,"This was a well made case, good quality for a very reasonable price. It was a gift to hold a portable car dvd player (also a gift) and there is plenty of room for the whole system and plenty also for extras. Very happy with it.",1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
3902.0,Electronics_5,"Nice unit, although shipped with old firmware that supposedly has problems under 10.3.9. Since the drive has no direct contact with the case, and there is no fan, I would be reluctant to use it for a hot running drive. The attachment did not seem very well designed, and I could see the drive breaking loose. But these same weaknesses are also a strength; firmware can be upgraded, no fan means silent, and the rubber hard drive attachments insulate against noise. I was pleased with the value. Failed on me, looked like corrupted firmware that could not be updated.",5.0,4.0,3.0,1.0,3.0,1.0,5.0,-1.0
3903.0,Electronics_5,"Arrived two days early and was packed really well, thick foam inserts and the box itself was shrink-wrapped, so no scuffs or rattling at all. Pulling it out of the box, it felt way more solid than I expected for the price; the cradle has a nice weight to it and the display is crisp and easy to read even from across the room. Setting it up took maybe two minutes, and pairing with my iPhone was seamless on the first try. Waking up to my own playlist instead of some blaring buzzer has honestly made mornings less jarring. It's simple, looks clean on my nightstand, and just works.",3.0,5.0,3.0,2.0,0.0,0.0,4.0,2.0
3904.0,Electronics_5,The only thing I hate in a set of headphones is when they are designed with the right ear plug being the main (long) wire and the left ear plug is a shorter wire that comes out from the main right wire. This is a design feature that is so incredibly uncomfortable to me that I had to throw these right into the junk drawer. I wish the manufacturer would have stated this. What a waste of money.,3.0,0.0,1.0,0.0,2.0,0.0,1.0,-2.0
3905.0,Electronics_5,I hated this thing. I never could get it to work reliably. Eventually sold it on Amazon.,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0
3906.0,Electronics_5,"I bought this for a&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Canon-PowerShot-G16/dp/B00EFILHB4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Canon PowerShot G16</a>&nbsp;and am completely satisfied with it. The camera fits perfectly with just enough space for it to go in and out easily, but not move around. The front pocket is sufficient for a battery, filter, and other small items. The belt loop is secure with a two-tab system that allows it to be taken on and off without having to unbuckle the belt. The pouch is also strikingly different from the typical camera pouches seen in stores. I highly recommend this pouch for any Canon G series camera or anything of similar size.",1.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0
3907.0,Electronics_5,"Took me maybe 15 minutes solo with zero prior experience, so don't let the complaints scare you off. If you've got basic patience and a standard setup, you'll be fine. I'd absolutely recommend this to weekend DIYers or anyone replacing old fixtures without wanting to pay an electrician. Solid pick for first-timers.",3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
3908.0,Electronics_5,"If you need a basic no frills stereo receiver, this is the way to go. As a bonus it has a phono input for a turntable. The Sherwood sounds at least as good as my Sony STR-DG720 in stereo mode and is probably more powerful. I use this receiver with an HDTV, cd changer, and turntable. I purchased a second Sherwood RX-4109 for about $90 with tax from electronics expo a couple of months ago. I notice a very quiet hum from the speakers when the receiver is powered up and no signal is sent. Once I press play on the CD player the hum disappears and can only be heard at extreme low volume. It does not bother me as this is not my primary listening system. The first receiver from Sherwood I purchased probably does the same thing, I just newer noticed. Does not change my opinion of the product because of the price, power, and excellent am/fm tuner.",3.0,5.0,3.0,1.0,1.0,1.0,5.0,1.0
3909.0,Electronics_5,This is a great device. I use it at ballgames because of the FM radio and the fact that it fits comfortably in my pocket. The videos play well and the available storage and SD card slot means I have plenty of ways to carry my picture along to share. The ear buds have a great sound because of the X-FI technology. I have been very pleased with this and all of the products I have purchased from Creative. Creative is a very economical alternative to the I-pod.,5.0,4.0,1.0,3.0,0.0,0.0,4.0,2.0
3910.0,Electronics_5,"I use these these in my church, and they work great and have a great range",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3911.0,Electronics_5,Bought the adapter to go with my extra charging cable. Worked well with Samsung cable.,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3912.0,Electronics_5,"For the cost, these headphones are a steal. The sound is crisp and the bass punches way above their price tag.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3913.0,Electronics_5,"I installed the newest firmware, and DVDs still appear very pixellated. I can watch the same DVDs on my X-Box and they are MUCH clearer. I have both players connected by component cables, but I tried with basic RCA video on a non-HDTV and the pixellation was still horribly apparent. It does play a lot of formats, but I've found that Divx or Xvid usually looks better if I convert it to a DVD using dvdSanta and watch it on the X-box. For your video files not worth a whole dvd, or to fit over 30 hours of 256k quality MP3s on one DVD, it does the job. Maybe with firmware it will get better. Also, its goes real jittery and even the menus flicker spastically if in progressive scan mode. The web site suggests turning off progressive scan mode, yet this is still advertised and labeled as a progressive scan player. Play a lot of stuff for cheap, but it shows. Especially DVDs.... I thought if nothing else DVDs would look good on a Philips player. They look better on my friend's Apex which is cheaper.",6.0,10.0,6.0,0.0,5.0,1.0,8.0,-2.0
3914.0,Electronics_5,"Got this for my home office setup and it's flawless on a 1440p ultrawide. No flicker, plug-and-play. Perfect for anyone upgrading to a multi-monitor workstation.",1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
3915.0,Electronics_5,"It's even snappier than I hoped, plugged straight into my router and it just flies.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3916.0,Electronics_5,"I've dropped this thing so many times and my tablet still looks brand new. The raised edges around the screen give me peace of mind when I toss it in my bag. It's super slim but feels really solid in hand. The cutouts are precise and the buttons click perfectly. Honestly, best protection I've found.",2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0
3917.0,Electronics_5,"They are very cheap, work very well on my Android and Tablet, better-made than I expected. Prefer these to a sharp plastic stylus, they won't damage screen!",2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
3918.0,Electronics_5,"I have had a Skycaddie SG3 for over two years. This is a great golfing aid and I wouldn't play without it. I have golfed all over North America and have not yet found a course I couldn't download. The accuracy of the distances to hazards, front, midle and backs of greens is outstanding. I am completly convinced this unti has lowered my scores by 2 or 3 strokes a round and has speeded up my rounds by at least 15 minutes. I regularly update both software and courses with no problems. The only downside I have found is that rechargeable AA bateries don't seem to last more than 1 1/2 rounds. Non rechargeable batteries seem to last two+ rounds.",3.0,4.0,3.0,2.0,1.0,0.0,4.0,2.0
3919.0,Electronics_5,I bought these to use with a PS4. They work perfectly and (in my opinion) are more comfortable than most budget over the ear headphones. The microphone and mute button all work well. I had to adjust a setting to play all music through the headphones in order for both the left and right earbud to output friend's voices (otherwise in a party with friends it only outputs through one earbud).,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0
3920.0,Electronics_5,"Great for photographers who want a simple, compact case without extra slots. Feels sturdy and keeps cards protected. I'd recommend it to anyone tired of bulky organisers.",2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3921.0,Electronics_5,has a rubbery feel and and is just the right size for the ipod 5.. a gloss back color.. can be taking on and of with no problems..,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
3922.0,Electronics_5,"Bought this over a year ago and it's still rock solid. The build quality surprised me, zero issues after dozens of uses. Honestly feels like it'll outlast everything else in my toolkit.",2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0
3923.0,Electronics_5,"I bought these for my camcorder and they hold up reasonably well, though not quite as long as the OEM pack. Fresh out of the charger they deliver solid runtime, but the self-discharge is noticeable after a week or so of sitting idle. Still, for the price I paid, I'm satisfied, they get the job done without fuss and recharge quickly. A decent backup set overall.",2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0
3924.0,Electronics_5,"This bag is great for carrying my tablets and accessories. The compartments help organize everything. The only thing that I did not like is the shoulder strap cushion and the strap was stitched together! But not a problem! I just removed the stitching that attached the two together, The strap cushion sticking was not part of the stitching that attached the two together. That stitching was not part of the shoulder cushion, it was only for attaching the two together! Great little bag!",3.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0
3925.0,Electronics_5,"I've had these little speakers on my desk for about eight months now, and I'm honestly surprised they've held up so well. I bump them around a lot when I'm cleaning or rearranging cables, and they've taken a few accidental knocks off the edge of the shelf without a scratch or any change in sound. They're not going to fill a room with deep, rich audio, but for video calls, podcasts, and casual Spotify during work, they do the job perfectly. I did notice the low end is pretty weak, so don't expect much thump, but the mids are clear enough for voice. For the size and price, I'm impressed with how sturdy they feel after daily use. Solid little workhorses.",4.0,3.0,3.0,2.0,1.0,0.0,4.0,1.0
3926.0,Electronics_5,"The kickstand feels sturdy, but the clamp barely grips my 10-inch tablet. Slips out constantly. Not the universal fit it claims.",0.0,3.0,1.0,0.0,1.0,0.0,3.0,-1.0
3927.0,Electronics_5,Used these cables to hook up blue ray dvd players. Works just fine and the price is right. Shipping was quick.,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0
3928.0,Electronics_5,"From the first time I turned this thing on, it skitzed out. Jumping screens and buttons without even touching the tablet at all. Won't connect to the wireless connection that I know is working because I'm using my iPad on that connection to type this. Even for the money, it's crap. Spend a little more and get something better.",2.0,2.0,1.0,0.0,2.0,0.0,2.0,-2.0
3929.0,Electronics_5,"Arrived fast, packed with care. Pulled it out, felt solid, and it slid right onto the heatsink perfectly.",0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0
3930.0,Electronics_5,Having similar issues to others. Programming interface is easy but the display is the opposite of that shown. the back light is very bright and the letters are dark,0.0,2.0,0.0,0.0,0.0,0.0,2.0,-1.0
3931.0,Electronics_5,"I have an Android phone (HTC Evo 3D) and tablet (Nexus 7). The headset works near perfectly on my phone. My issue is that I found that the headset won't work the Netflix app, and I suspect there will be other apps as well that aren't compatible. For example, all the controls work great with Pandora, Stitcher and YouTube, but the pause/play doesn't work with Netflix. Oddly, the headset doesn't work as seamlessly with the Nexus 7. I'm sitting right next to the tablet and the sound sporadically cuts in and out. Now on to the good things. The sound is pretty good, so far nobody has pointed out to me that I must be on a Bluetooth! That is awesome, usually the person on the other end can tell that you're wireless. The distance is good as well. I like that I can walk 20 feet away and it's still connected. I plan on trying a further distance soon. I also like the volume level. I'm glad that it can go very loud if needed. The battery life is pretty decent. I had to charge it after a day and a half of heavy usage. I also noticed that after my second day or wearing it, I often forget it's there. It's not heavy and you get used to it being there really fast. Other than the few issue I pointed out, I have no other complaints. It works well with my phone and that's most important to me. It's a good headset at a good price. As I use the headset longer, if I find more Apps that it won't work with, I'll come back and update my review.",7.0,6.0,5.0,5.0,2.0,1.0,6.0,1.0
3932.0,Electronics_5,"I've had this on my 15-inch Retina for over eight months now, and it's held up great through daily commutes and a couple of minor drops. The edge grip is still snug, no warping or cracking at all. It's picked up a few light scuffs on the outside, which I actually appreciate, it means the laptop itself stays flawless underneath. No interference with ports or cooling either. Honestly, for something this thin, the protection is impressive. Solid purchase.",3.0,5.0,3.0,2.0,0.0,0.0,4.0,2.0
3933.0,Electronics_5,Excellent........ Knivio BTD-400 Bluetooth 4.0 Adapter. Plugged into my Windows 8 Desktop Asus computer and it quickly installed without additional software Adapter. Very easy to installed with no problems. This unit was plug and play in both a Windows 8 PC and an Asus eeePC Net-book running Ubuntu 12.10. No extra software install was involved - just using what was already in the systems. Also I connect it to my Bose Soundlink Mini Portabler Speaker System BT bluetooth and it works great! easy install and easy to operate.,3.0,5.0,1.0,3.0,0.0,0.0,4.0,2.0
3934.0,Electronics_5,"Got this as our older router/wireless AP was having difficulty with having XP and Win7 machines connected at the same time. This one has been great for all devices, solid signal strength about 30 feet beyond the perimeter of the house (brick). Setup is easy and the web interface for administrating the device (enter ""192.168.0.1"" in the address bar) is very intuitive and offers useful metrics as well as security options. One inconvenience is the need to occasionally power cycle the unit (once about every 3 months). Not sure if this is due to an ISP issue though as we need to do this occasionally to the Comcast modem too to resolve a connectivity issue. But sometimes it is just the router (have tested directly from the modem) and both wireless and wired connections all fail. Haven't tried a firmware update yet as honestly... we have just gotten used to having to power cycle it occasionally and it is a pretty quick fix.",1.0,6.0,3.0,1.0,1.0,2.0,5.0,1.0
3935.0,Electronics_5,"These are a total game changer for long listening sessions. I was a little nervous about the modding process, but once I shaved the plastic rings down slightly, the new cushions clicked into place perfectly. The memory foam is super plush and my ears don't get hot anymore. It honestly feels like a premium headphone upgrade for just a few bucks. Absolutely worth the minor effort.",4.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0
3936.0,Electronics_5,"These earbuds sound decent if you're just sitting still at a desk. But if you plan to use them while moving around, skip 'em. The jack gets touchy fast with any slight bump or lean, and the audio cuts out constantly. I'd only recommend these for someone who barely moves while listening.",3.0,2.0,1.0,0.0,2.0,0.0,2.0,-1.0
3937.0,Electronics_5,"The bass is decent for movies, but the wireless subwoofer cuts out way too often. I end up having to power cycle it mid-show. Kind of a hassle for the price.",1.0,2.0,1.0,0.0,1.0,0.0,2.0,-1.0
3938.0,Electronics_5,"For the money, this little gadget punches way above its weight. Simple to use, works right out of the box, and feels solid.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3939.0,Electronics_5,Driver disk has no drivers. Win111 disk installs but fails to find the network usb stick on any USB port in the system. And I wasted overnight mailing from Amazon.,0.0,3.0,1.0,0.0,1.0,0.0,3.0,-2.0
3940.0,Electronics_5,"I bought my first set of these headphones about a year ago. I was able to look past the annoyingly long right ear wire because they do have excellent sound quality. I used them mainly at the gym and noticed that after being on the treadmill for a few minutes that the combination of sweat and the weight of the cord would pull the left earpiece out. I tried all 3 rubber sizes but was constantly pushing that left piece back in. Also, when lifting weights I run the cord under my shirt and found that the thick rubber piece where the right and left earphones split would catch my shirt and again pull the left earpiece out, even more often than while running. This was annoying, but I would still have rated these 4 stars because walking my dog or listening in bed these were the best phones I ever heard. I bought 2 other pairs as Christmas presents last year, and now all 3 pairs have failed in one ear. I tried re-soldering the wires and got 2 of them to work again, who knows for how long. I have switched to a pair of Ultimate Ears and the quality is even better, hopefully these will last longer.",3.0,6.0,6.0,1.0,4.0,1.0,6.0,-1.0
3941.0,Electronics_5,"For us men with big fingers, hitting the keys on the tiny keypad on my iPhone is a huge challenge. Also, I'm 56 and never learned to ""thumb type"". Every time I type something, there's a mistake, and then a bizarre autocorrect, that can cause a LOT of embarrassment. Yikes. This keyboard is flawless. It paired up instantly with my iPhone, and boom. I was typing on my iPhone in by just pairing the device in Settings. Yes, that easy. It is charged via a USB port, so good to have one of those USB-to-electric adapters(which are super cheap). Or you can charge it on any USB port anywhere. Not exactly sure how long the charge holds for, as I never let it get to that point. This device is combined with my iPhone to be charged overnight which works for my purposes (again, I'm 56) It is VERY, VERY light. It is is compact, as you can see from my pic, but still MUCH easier than the native iOS keyboard. Plus the keyboard has a bunch of cool special features. Why do I find out about great products like this so late? I could have used this 5 years ago.",6.0,6.0,4.0,2.0,2.0,1.0,5.0,1.0
3942.0,Electronics_5,"terrible sound, last me about a week, don""t waste your money on this one.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.0
